drugbank_id	drugbank_name	pubchem_id	stitch_id_flat	umls_cui_from_label	method	concept_name	meddra_type	umls_cui_from_meddra	meddra_name
DB01033	Mercaptopurine	667490	CID100667490	C0023473	NLP_indication	Myeloid Leukemia, Chronic	PT	C0023473	Myeloid Leukemia, Chronic
DB01033	Mercaptopurine	667490	CID100667490	C0024299	text_mention	Lymphoma	PT	C0024299	Lymphoma
DB01033	Mercaptopurine	667490	CID100667490	C0024299	text_mention	Lymphoma	PT	C0024305	Lymphoma, Non-Hodgkin
DB01033	Mercaptopurine	667490	CID100667490	C0027651	text_mention	Neoplasms	PT	C0027651	Neoplasms
DB01033	Mercaptopurine	667490	CID100667490	C0085669	NLP_precondition	Acute leukemia	PT	C0085669	Acute leukemia
DB01033	Mercaptopurine	667490	CID100667490	C0280100	text_mention	Solid tumour	PT	C0027651	Neoplasms
DB01033	Mercaptopurine	667490	CID100667490	C1332884	text_mention	Central nervous system leukaemia	PT	C1611725	Leukaemic infiltration brain
DB01035	Procainamide	4913	CID100004913	C0001824	text_mention	Agranulocytosis	PT	C0001824	Agranulocytosis
DB01035	Procainamide	4913	CID100004913	C0003811	NLP_indication	Cardiac Arrhythmia	PT	C0003811	Cardiac Arrhythmia
DB01035	Procainamide	4913	CID100004913	C0018939	text_mention	Hematological Disease	PT	C0018939	Hematological Disease
DB01035	Procainamide	4913	CID100004913	C0023530	text_mention	Leukopenia	PT	C0023530	Leukopenia
DB01035	Procainamide	4913	CID100004913	C0085612	NLP_indication	Ventricular arrhythmia	PT	C0085612	Ventricular arrhythmia
DB01035	Procainamide	4913	CID100004913	C0750197	NLP_indication	Sustained ventricular tachycardia	PT	C0042514	Tachycardia, Ventricular
DB01036	Tolterodine	5512	CID100005512	C0042023	text_mention	Increased frequency of micturition	PT	C0042023	Increased frequency of micturition
DB01036	Tolterodine	5512	CID100005512	C0150045	NLP_indication	Urge Incontinence	PT	C0150045	Urge Incontinence
DB01036	Tolterodine	5512	CID100005512	C0497327	NLP_precondition	Dementia	PT	C0497327	Dementia
DB01036	Tolterodine	5512	CID100005512	C0878773	NLP_indication	Overactive Bladder	PT	C0878773	Overactive Bladder
DB01037	Selegiline	5195	CID100005195	C0015672	text_mention	Fatigue	PT	C0004093	Asthenia
DB01037	Selegiline	5195	CID100005195	C0015672	text_mention	Fatigue	PT	C0015672	Fatigue
DB01037	Selegiline	5195	CID100005195	C0018379	text_mention	Guilt	PT	C0018379	Guilt
DB01037	Selegiline	5195	CID100005195	C0024517	text_mention	Major depressive disorder, single episode	PT	C1269683	Major Depressive Disorder
DB01037	Selegiline	5195	CID100005195	C0030567	NLP_indication	Parkinson Disease	PT	C0030567	Parkinson Disease
DB01037	Selegiline	5195	CID100005195	C0030567	NLP_indication	Parkinson Disease	PT	C0242422	Parkinsonian Disorders
DB01037	Selegiline	5195	CID100005195	C0038663	text_mention	Suicide attempt	PT	C0038663	Suicide attempt
DB01037	Selegiline	5195	CID100005195	C0085631	text_mention	Agitation	PT	C0085631	Agitation
DB01037	Selegiline	5195	CID100005195	C0233477	text_mention	Dysphoria	PT	C0233477	Dysphoria
DB01037	Selegiline	5195	CID100005195	C0233633	text_mention	Thought retardation	PT	C0554976	Bradyphrenia
DB01037	Selegiline	5195	CID100005195	C0235198	text_mention	Unable to concentrate	PT	C0233414	Disturbance in attention
DB01037	Selegiline	5195	CID100005195	C0235198	text_mention	Unable to concentrate	PT	C1306341	Mental handicap
DB01037	Selegiline	5195	CID100005195	C0344315	text_mention	Depressed mood	PT	C0344315	Depressed mood
DB01037	Selegiline	5195	CID100005195	C0424000	text_mention	Feeling suicidal (finding)	PT	C0424000	Feeling suicidal (finding)
DB01037	Selegiline	5195	CID100005195	C0424091	text_mention	Decreased interest	PT	C0424091	Decreased interest
DB01037	Selegiline	5195	CID100005195	C0917799	text_mention	Hypersomnia	PT	C0917799	Hypersomnia
DB01037	Selegiline	5195	CID100005195	C0917801	text_mention	Sleeplessness	PT	C0917801	Sleeplessness
DB01037	Selegiline	5195	CID100005195	C1269683	NLP_indication	Major Depressive Disorder	PT	C1269683	Major Depressive Disorder
DB01039	Fenofibrate	3339	CID100003339	C0007273	text_mention	Carotid Artery Diseases	PT	C0007273	Carotid Artery Diseases
DB01039	Fenofibrate	3339	CID100003339	C0010068	text_mention	Coronary heart disease	PT	C1956346	Coronary Artery Disease
DB01039	Fenofibrate	3339	CID100003339	C0011849	text_mention	Diabetes Mellitus	PT	C0011849	Diabetes Mellitus
DB01039	Fenofibrate	3339	CID100003339	C0011860	NLP_indication	Diabetes Mellitus, Non-Insulin-Dependent	PT	C0011860	Diabetes Mellitus, Non-Insulin-Dependent
DB01039	Fenofibrate	3339	CID100003339	C0011884	NLP_indication	Diabetic Retinopathy	PT	C0011884	Diabetic Retinopathy
DB01039	Fenofibrate	3339	CID100003339	C0018799	text_mention	Heart Diseases	PT	C0018799	Heart Diseases
DB01039	Fenofibrate	3339	CID100003339	C0020443	NLP_indication	Hypercholesterolemia	PT	C0020443	Hypercholesterolemia
DB01039	Fenofibrate	3339	CID100003339	C0020473	NLP_indication	Hyperlipidemia	PT	C0020473	Hyperlipidemia
DB01039	Fenofibrate	3339	CID100003339	C0020476	text_mention	Hyperlipoproteinemias	PT	C0020473	Hyperlipidemia
DB01039	Fenofibrate	3339	CID100003339	C0020480	NLP_precondition	Hyperlipoproteinemia Type IV	PT	C0020480	Hyperlipoproteinemia Type IV
DB01039	Fenofibrate	3339	CID100003339	C0020480	NLP_precondition	Hyperlipoproteinemia Type IV	PT	C0020557	Hypertriglyceridemia
DB01039	Fenofibrate	3339	CID100003339	C0020557	NLP_indication	Hypertriglyceridemia	PT	C0853692	Blood triglycerides increased
DB01039	Fenofibrate	3339	CID100003339	C0020557	NLP_indication	Hypertriglyceridemia	PT	C0020557	Hypertriglyceridemia
DB01039	Fenofibrate	3339	CID100003339	C0020676	text_mention	Hypothyroidism	PT	C0020676	Hypothyroidism
DB01039	Fenofibrate	3339	CID100003339	C0023817	NLP_indication	Hyperlipoproteinemia Type I	PT	C0023817	Hyperlipoproteinemia Type I
DB01039	Fenofibrate	3339	CID100003339	C0023817	NLP_indication	Hyperlipoproteinemia Type I	PT	C1261969	Type I hyperlipidaemia
DB01039	Fenofibrate	3339	CID100003339	C0028754	text_mention	Obesity	PT	C0028754	Obesity
DB01039	Fenofibrate	3339	CID100003339	C0030305	text_mention	Pancreatitis	PT	C0030305	Pancreatitis
DB01039	Fenofibrate	3339	CID100003339	C0043096	text_mention	Body Weight decreased	PT	C0043096	Body Weight decreased
DB01039	Fenofibrate	3339	CID100003339	C0085096	text_mention	Peripheral Vascular Diseases	PT	C0085096	Peripheral Vascular Diseases
DB01039	Fenofibrate	3339	CID100003339	C0162871	text_mention	Aortic Aneurysm, Abdominal	PT	C0003486	Aortic Aneurysm
DB01039	Fenofibrate	3339	CID100003339	C0241863	NLP_precondition	Diabetic	PT	C0011849	Diabetes Mellitus
DB01039	Fenofibrate	3339	CID100003339	C0242339	NLP_indication	Dyslipidemias	PT	C0242339	Dyslipidemias
DB01039	Fenofibrate	3339	CID100003339	C0549399	NLP_indication	Low density lipoprotein increased	PT	C0549399	Low density lipoprotein increased
DB01039	Fenofibrate	3339	CID100003339	C0549399	NLP_indication	Low density lipoprotein increased	PT	C0151691	High density lipoprotein decreased
DB01039	Fenofibrate	3339	CID100003339	C0598784	NLP_indication	Dyslipoproteinemias	PT	C0242339	Dyslipidemias
DB01039	Fenofibrate	3339	CID100003339	C1565489	NLP_precondition	Renal Insufficiency	PT	C0035078	Kidney Failure
DB01039	Fenofibrate	3339	CID100003339	C1565489	NLP_precondition	Renal Insufficiency	PT	C1565489	Renal Insufficiency
DB01039	Fenofibrate	3339	CID100003339	C1704436	text_mention	Peripheral Arterial Diseases	PT	C1306889	Peripheral arterial occlusive disease
DB01039	Fenofibrate	3339	CID100003339	C2712907	text_mention	Combined hyperlipidaemia	PT	C2712907	Combined hyperlipidaemia
DB01041	Thalidomide	5426	CID100005426	C0007134	text_mention	Renal Cell Carcinoma	PT	C0007134	Renal Cell Carcinoma
DB01041	Thalidomide	5426	CID100005426	C0018133	text_mention	Graft-vs-Host Disease	PT	C0018133	Graft-vs-Host Disease
DB01041	Thalidomide	5426	CID100005426	C0025202	text_mention	melanoma	PT	C0025202	melanoma
DB01041	Thalidomide	5426	CID100005426	C0026764	NLP_indication	Multiple Myeloma	PT	C0026764	Multiple Myeloma
DB01041	Thalidomide	5426	CID100005426	C0026764	NLP_indication	Multiple Myeloma	PT	C0032131	Plasmacytoma
DB01041	Thalidomide	5426	CID100005426	C0026986	text_mention	Dysmyelopoietic Syndromes	PT	C0026986	Dysmyelopoietic Syndromes
DB01041	Thalidomide	5426	CID100005426	C0032961	text_mention	Pregnancy	PT	C0032961	Pregnancy
DB01041	Thalidomide	5426	CID100005426	C0343467	NLP_indication	Erythema nodosum leprosum	PT	C0343466	Type 2 lepra reaction
DB01041	Thalidomide	5426	CID100005426	C0376358	text_mention	Malignant neoplasm of prostate	PT	C0376358	Malignant neoplasm of prostate
DB01042	Melphalan	4053	CID100004053	C0006142	text_mention	Malignant neoplasm of breast	PT	C0006142	Malignant neoplasm of breast
DB01042	Melphalan	4053	CID100004053	C0006826	text_mention	Malignant Neoplasms	PT	C0006826	Malignant Neoplasms
DB01042	Melphalan	4053	CID100004053	C0007097	NLP_indication	Carcinoma	PT	C0006826	Malignant Neoplasms
DB01042	Melphalan	4053	CID100004053	C0012797	text_mention	Diuresis	PT	C0032617	Polyuria
DB01042	Melphalan	4053	CID100004053	C0015967	text_mention	Fever	PT	C0015967	Fever
DB01042	Melphalan	4053	CID100004053	C0024419	text_mention	Waldenstrom Macroglobulinemia	PT	C0024419	Waldenstrom Macroglobulinemia
DB01042	Melphalan	4053	CID100004053	C0025202	NLP_indication	melanoma	PT	C0025202	melanoma
DB01042	Melphalan	4053	CID100004053	C0026764	NLP_indication	Multiple Myeloma	PT	C0026764	Multiple Myeloma
DB01042	Melphalan	4053	CID100004053	C0026764	NLP_indication	Multiple Myeloma	PT	C0032131	Plasmacytoma
DB01042	Melphalan	4053	CID100004053	C0027819	text_mention	Neuroblastoma	PT	C0027819	Neuroblastoma
DB01042	Melphalan	4053	CID100004053	C0032463	NLP_indication	Polycythemia Vera	PT	C0032463	Polycythemia Vera
DB01042	Melphalan	4053	CID100004053	C0035078	NLP_precondition	Kidney Failure	PT	C0035078	Kidney Failure
DB01042	Melphalan	4053	CID100004053	C0035412	text_mention	Rhabdomyosarcoma	PT	C0035412	Rhabdomyosarcoma
DB01042	Melphalan	4053	CID100004053	C0678222	text_mention	Breast Carcinoma	PT	C0006142	Malignant neoplasm of breast
DB01042	Melphalan	4053	CID100004053	C0683278	text_mention	Mental Suffering	PT	C0003467	Anxiety
DB01042	Melphalan	4053	CID100004053	C0948216	text_mention	Ovarian adenocarcinoma	PT	C0677886	Epithelial ovarian cancer
DB01042	Melphalan	4053	CID100004053	C1140680	text_mention	Malignant neoplasm of ovary	PT	C1140680	Malignant neoplasm of ovary
DB01042	Melphalan	4053	CID100004053	C1261473	text_mention	Sarcoma	PT	C1261473	Sarcoma
DB01042	Melphalan	4053	CID100004053	C1565489	NLP_precondition	Renal Insufficiency	PT	C0035078	Kidney Failure
DB01042	Melphalan	4053	CID100004053	C1565489	NLP_precondition	Renal Insufficiency	PT	C1565489	Renal Insufficiency
DB01043	Memantine	4054	CID100004054	C0002395	NLP_indication	Alzheimer's Disease	PT	C0002395	Alzheimer's Disease
DB01043	Memantine	4054	CID100004054	C0011269	NLP_precondition	Dementia, Vascular	PT	C0011269	Dementia, Vascular
DB01043	Memantine	4054	CID100004054	C0014544	NLP_precondition	Epilepsy	PT	C0014544	Epilepsy
DB01043	Memantine	4054	CID100004054	C0026838	NLP_precondition	Muscle Spasticity	PT	C0026838	Muscle Spasticity
DB01043	Memantine	4054	CID100004054	C0027796	NLP_precondition	Neuralgia	PT	C0027796	Neuralgia
DB01043	Memantine	4054	CID100004054	C0029221	NLP_precondition	Organic brain syndrome	PT	C0853895	Mental disorder due to a general medical condition
DB01043	Memantine	4054	CID100004054	C0030567	NLP_precondition	Parkinson Disease	PT	C0030567	Parkinson Disease
DB01043	Memantine	4054	CID100004054	C0030567	NLP_precondition	Parkinson Disease	PT	C0242422	Parkinsonian Disorders
DB01043	Memantine	4054	CID100004054	C0497327	NLP_precondition	Dementia	PT	C0497327	Dementia
DB01044	Gatifloxacin	5379	CID100005379	C0000833	text_mention	Abscess	PT	C0000833	Abscess
DB01044	Gatifloxacin	5379	CID100005379	C0007642	text_mention	Cellulitis	PT	C0007642	Cellulitis
DB01044	Gatifloxacin	5379	CID100005379	C0008677	text_mention	Bronchitis, Chronic	PT	C0008677	Bronchitis, Chronic
DB01044	Gatifloxacin	5379	CID100005379	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Communicable Diseases
DB01044	Gatifloxacin	5379	CID100005379	C0009768	NLP_indication	Bacterial conjunctivitis	PT	C0009768	Bacterial conjunctivitis
DB01044	Gatifloxacin	5379	CID100005379	C0009768	NLP_indication	Bacterial conjunctivitis	PT	C0497209	Infective conjunctivitis
DB01044	Gatifloxacin	5379	CID100005379	C0010692	text_mention	Cystitis	PT	C0403632	Cystitis noninfective
DB01044	Gatifloxacin	5379	CID100005379	C0010692	text_mention	Cystitis	PT	C0010692	Cystitis
DB01044	Gatifloxacin	5379	CID100005379	C0010692	text_mention	Cystitis	PT	C0232849	Bladder pain
DB01044	Gatifloxacin	5379	CID100005379	C0010930	NLP_precondition	Dacryocystitis	PT	C0010930	Dacryocystitis
DB01044	Gatifloxacin	5379	CID100005379	C0016436	text_mention	Folliculitis	PT	C0016436	Folliculitis
DB01044	Gatifloxacin	5379	CID100005379	C0018081	text_mention	Gonorrhea	PT	C0018081	Gonorrhea
DB01044	Gatifloxacin	5379	CID100005379	C0034186	text_mention	Pyelonephritis	PT	C0034186	Pyelonephritis
DB01044	Gatifloxacin	5379	CID100005379	C0042029	text_mention	Urinary tract infection	PT	C0042029	Urinary tract infection
DB01044	Gatifloxacin	5379	CID100005379	C0043241	text_mention	Wound Infection	PT	C0043241	Wound Infection
DB01044	Gatifloxacin	5379	CID100005379	C0149512	text_mention	Acute sinusitis	PT	C0149512	Acute sinusitis
DB01044	Gatifloxacin	5379	CID100005379	C0242301	text_mention	furuncle	PT	C0242301	furuncle
DB01044	Gatifloxacin	5379	CID100005379	C0694549	text_mention	Community acquired pneumonia	PT	C0032285	Pneumonia
DB01046	Lubiprostone	157920	CID100157920	C0009806	NLP_indication	Constipation	PT	C0009806	Constipation
DB01046	Lubiprostone	157920	CID100157920	C0022104	NLP_indication	Irritable Bowel Syndrome	PT	C0022104	Irritable Bowel Syndrome
DB01046	Lubiprostone	157920	CID100157920	C0022104	NLP_indication	Irritable Bowel Syndrome	PT	C0559031	Functional Gastrointestinal Disorders
DB01046	Lubiprostone	157920	CID100157920	C0267509	NLP_indication	Chronic idiopathic constipation	PT	C0009806	Constipation
DB01046	Lubiprostone	157920	CID100157920	C0596240	text_mention	Cancer pain	PT	C0596240	Cancer pain
DB01046	Lubiprostone	157920	CID100157920	C3160897	NLP_indication	Opioid induced constipation	PT	C0009806	Constipation
DB01047	Fluocinonide	3382	CID100003382	C0011615	NLP_precondition	Dermatitis, Atopic	PT	C0011615	Dermatitis, Atopic
DB01047	Fluocinonide	3382	CID100003382	C0033860	NLP_indication	Psoriasis	PT	C0033860	Psoriasis
DB01047	Fluocinonide	3382	CID100003382	C0037274	NLP_indication	Dermatologic disorders	PT	C0037274	Dermatologic disorders
DB01048	Abacavir	1971	CID100001971	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Communicable Diseases
DB01048	Abacavir	1971	CID100001971	C0014544	NLP_precondition	Epilepsy	PT	C0014544	Epilepsy
DB01048	Abacavir	1971	CID100001971	C0020517	NLP_precondition	Hypersensitivity	PT	C0020517	Hypersensitivity
DB01048	Abacavir	1971	CID100001971	C0021051	NLP_indication	Immunologic Deficiency Syndromes	PT	C0021051	Immunologic Deficiency Syndromes
DB01048	Abacavir	1971	CID100001971	C0242656	text_mention	Disease Progression	PT	C0242656	Disease Progression
DB01048	Abacavir	1971	CID100001971	C0687133	text_mention	Drug Interactions	PT	C0687133	Drug Interactions
DB01048	Abacavir	1971	CID100001971	C2363741	NLP_indication	HIV-1 infection	PT	C0019693	HIV Infections
DB01048	Abacavir	1971	CID100001971	C2363980	text_mention	Cross resistance	PT	C0853847	Pathogen resistance
DB01048	Abacavir	5273759	CID105273759	C0020517	NLP_precondition	Hypersensitivity	PT	C0020517	Hypersensitivity
DB01050	Ibuprofen	3672	CID100003672	C0003864	text_mention	Arthritis	PT	C0003864	Arthritis
DB01050	Ibuprofen	3672	CID100003672	C0003873	NLP_indication	Rheumatoid Arthritis	PT	C0003864	Arthritis
DB01050	Ibuprofen	3672	CID100003672	C0003873	NLP_indication	Rheumatoid Arthritis	PT	C0003873	Rheumatoid Arthritis
DB01050	Ibuprofen	3672	CID100003672	C0004364	NLP_precondition	Autoimmune Diseases	PT	C0004364	Autoimmune Diseases
DB01050	Ibuprofen	3672	CID100003672	C0004604	text_mention	Back Pain	PT	C0004604	Back Pain
DB01050	Ibuprofen	3672	CID100003672	C0006444	text_mention	Bursitis	PT	C0006444	Bursitis
DB01050	Ibuprofen	3672	CID100003672	C0009443	NLP_indication	Common Cold	PT	C0035455	Rhinitis
DB01050	Ibuprofen	3672	CID100003672	C0009443	NLP_indication	Common Cold	PT	C0027441	Nasopharyngitis
DB01050	Ibuprofen	3672	CID100003672	C0009782	NLP_precondition	Connective Tissue Diseases	PT	C0009782	Connective Tissue Diseases
DB01050	Ibuprofen	3672	CID100003672	C0013274	NLP_indication	Patent ductus arteriosus	PT	C0013274	Patent ductus arteriosus
DB01050	Ibuprofen	3672	CID100003672	C0013390	NLP_indication	Dysmenorrhea	PT	C0013390	Dysmenorrhea
DB01050	Ibuprofen	3672	CID100003672	C0013456	NLP_indication	Earache	PT	C0013456	Earache
DB01050	Ibuprofen	3672	CID100003672	C0015967	NLP_indication	Fever	PT	C0015967	Fever
DB01050	Ibuprofen	3672	CID100003672	C0018681	NLP_indication	Headache	PT	C0018681	Headache
DB01050	Ibuprofen	3672	CID100003672	C0019080	text_mention	Hemorrhage	PT	C0019080	Hemorrhage
DB01050	Ibuprofen	3672	CID100003672	C0019080	text_mention	Hemorrhage	PT	C0518015	Hemoglobin measurement
DB01050	Ibuprofen	3672	CID100003672	C0021368	text_mention	Inflammation	PT	C0021368	Inflammation
DB01050	Ibuprofen	3672	CID100003672	C0022408	text_mention	Arthropathy	PT	C0029408	Degenerative polyarthritis
DB01050	Ibuprofen	3672	CID100003672	C0022408	text_mention	Arthropathy	PT	C0022408	Arthropathy
DB01050	Ibuprofen	3672	CID100003672	C0024031	text_mention	Low Back Pain	PT	C0004604	Back Pain
DB01050	Ibuprofen	3672	CID100003672	C0024141	NLP_precondition	Lupus Erythematosus, Systemic	PT	C0024141	Lupus Erythematosus, Systemic
DB01050	Ibuprofen	3672	CID100003672	C0026821	text_mention	Muscle Cramp	PT	C0037763	Spasm
DB01050	Ibuprofen	3672	CID100003672	C0027497	NLP_indication	Nausea	PT	C0027497	Nausea
DB01050	Ibuprofen	3672	CID100003672	C0027796	text_mention	Neuralgia	PT	C0027796	Neuralgia
DB01050	Ibuprofen	3672	CID100003672	C0029408	NLP_indication	Degenerative polyarthritis	PT	C0029408	Degenerative polyarthritis
DB01050	Ibuprofen	3672	CID100003672	C0029882	text_mention	Otitis Media	PT	C0029882	Otitis Media
DB01050	Ibuprofen	3672	CID100003672	C0030193	NLP_indication	Pain	PT	C0030193	Pain
DB01050	Ibuprofen	3672	CID100003672	C0030201	NLP_indication	Pain, Postoperative	PT	C1619712	Procedural pain
DB01050	Ibuprofen	3672	CID100003672	C0033893	text_mention	Tension Headache	PT	C0033893	Tension Headache
DB01050	Ibuprofen	3672	CID100003672	C0037578	NLP_indication	Soft Tissue Injuries	PT	C0037578	Soft Tissue Injuries
DB01050	Ibuprofen	3672	CID100003672	C0038013	text_mention	Ankylosing spondylitis	PT	C0038013	Ankylosing spondylitis
DB01050	Ibuprofen	3672	CID100003672	C0038045	NLP_indication	Sprain	PT	C0435002	Ligament sprain
DB01050	Ibuprofen	3672	CID100003672	C0039503	text_mention	Tendinitis	PT	C0039503	Tendinitis
DB01050	Ibuprofen	3672	CID100003672	C0039520	text_mention	Tenosynovitis	PT	C0039520	Tenosynovitis
DB01050	Ibuprofen	3672	CID100003672	C0040460	NLP_indication	Toothache	PT	C0040460	Toothache
DB01050	Ibuprofen	3672	CID100003672	C0041582	text_mention	Ulcer	PT	C0041582	Ulcer
DB01050	Ibuprofen	3672	CID100003672	C0087031	NLP_indication	Juvenile-Onset Still Disease	PT	C3495559	Juvenile arthritis
DB01050	Ibuprofen	3672	CID100003672	C0149875	NLP_indication	Primary dysmenorrhea	PT	C0013390	Dysmenorrhea
DB01050	Ibuprofen	3672	CID100003672	C0149931	NLP_indication	Migraine Disorders	PT	C0149931	Migraine Disorders
DB01050	Ibuprofen	3672	CID100003672	C0150055	text_mention	Chronic pain	PT	C0030193	Pain
DB01050	Ibuprofen	3672	CID100003672	C0184567	NLP_indication	Acute onset pain	PT	C0030193	Pain
DB01050	Ibuprofen	3672	CID100003672	C0231528	text_mention	Myalgia	PT	C0948594	Musculoskeletal discomfort
DB01050	Ibuprofen	3672	CID100003672	C0231528	text_mention	Myalgia	PT	C0231528	Myalgia
DB01050	Ibuprofen	3672	CID100003672	C0234215	NLP_indication	Sensory Discomfort	PT	C0234215	Sensory Discomfort
DB01050	Ibuprofen	3672	CID100003672	C0234238	text_mention	Ache	PT	C0030193	Pain
DB01050	Ibuprofen	3672	CID100003672	C0242429	NLP_indication	Sore Throat	PT	C2363730	Oropharyngeal discomfort
DB01050	Ibuprofen	3672	CID100003672	C0242429	NLP_indication	Sore Throat	PT	C2363731	Oropharyngeal pain
DB01050	Ibuprofen	3672	CID100003672	C0263907	text_mention	Capsulitis	PT	C0031037	Periarthritis
DB01050	Ibuprofen	3672	CID100003672	C0311223	NLP_indication	Frozen shoulder	PT	C0031037	Periarthritis
DB01050	Ibuprofen	3672	CID100003672	C0497247	NLP_precondition	Increase in blood pressure	PT	C0497247	Increase in blood pressure
DB01050	Ibuprofen	3672	CID100003672	C0567085	text_mention	Pain of uterus	PT	C0567085	Pain of uterus
DB01050	Ibuprofen	3672	CID100003672	C0948482	NLP_indication	Analgesic effect	PT	C0412784	Analgesic therapy
DB01050	Ibuprofen	3672	CID100003672	C0948873	text_mention	Flu symptoms	PT	C0021400	Influenza
DB01050	Ibuprofen	3672	CID100003672	C1565489	NLP_precondition	Renal Insufficiency	PT	C0035078	Kidney Failure
DB01050	Ibuprofen	3672	CID100003672	C1565489	NLP_precondition	Renal Insufficiency	PT	C1565489	Renal Insufficiency
DB01050	Ibuprofen	3672	CID100003672	C3495559	NLP_indication	Juvenile arthritis	PT	C3495559	Juvenile arthritis
DB01053	Benzylpenicillin	22502	CID100022502	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Communicable Diseases
DB01053	Benzylpenicillin	22502	CID100022502	C0017575	text_mention	Necrotizing Ulcerative Gingivitis	PT	C1096399	Necrotising ulcerative gingivostomatitis
DB01053	Benzylpenicillin	22502	CID100022502	C0017575	text_mention	Necrotizing Ulcerative Gingivitis	PT	C0239740	Ulcerative gingivitis
DB01053	Benzylpenicillin	22502	CID100022502	C0018081	text_mention	Gonorrhea	PT	C0018081	Gonorrhea
DB01053	Benzylpenicillin	22502	CID100022502	C0031350	text_mention	Pharyngitis	PT	C0031350	Pharyngitis
DB01053	Benzylpenicillin	22502	CID100022502	C0032269	text_mention	Pneumococcal Infections	PT	C0032269	Pneumococcal Infections
DB01053	Benzylpenicillin	22502	CID100022502	C0036285	text_mention	Scarlet Fever	PT	C0036285	Scarlet Fever
DB01053	Benzylpenicillin	22502	CID100022502	C0038160	text_mention	Staphylococcal Infections	PT	C0038160	Staphylococcal Infections
DB01053	Benzylpenicillin	22502	CID100022502	C0038395	text_mention	Streptococcal Infections	PT	C0038395	Streptococcal Infections
DB01053	Benzylpenicillin	22502	CID100022502	C0039128	NLP_precondition	Syphilis	PT	C0039128	Syphilis
DB01053	Benzylpenicillin	22502	CID100022502	C0041912	text_mention	Upper Respiratory Infections	PT	C0041912	Upper Respiratory Infections
DB01053	Benzylpenicillin	15232	CID100015232	C0004096	NLP_precondition	Asthma	PT	C0004096	Asthma
DB01053	Benzylpenicillin	15232	CID100015232	C0004610	text_mention	Bacteremia	PT	C0004610	Bacteremia
DB01053	Benzylpenicillin	15232	CID100015232	C0008489	text_mention	Chorea	PT	C0008489	Chorea
DB01053	Benzylpenicillin	15232	CID100015232	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Communicable Diseases
DB01053	Benzylpenicillin	15232	CID100015232	C0018621	NLP_precondition	Hay fever	PT	C1322281	Rhinitis seasonal
DB01053	Benzylpenicillin	15232	CID100015232	C0018621	NLP_precondition	Hay fever	PT	C0018621	Hay fever
DB01053	Benzylpenicillin	15232	CID100015232	C0020517	NLP_precondition	Hypersensitivity	PT	C0020517	Hypersensitivity
DB01053	Benzylpenicillin	15232	CID100015232	C0031350	text_mention	Pharyngitis	PT	C0031350	Pharyngitis
DB01053	Benzylpenicillin	15232	CID100015232	C0031946	text_mention	Pinta	PT	C0031946	Pinta
DB01053	Benzylpenicillin	15232	CID100015232	C0035436	NLP_indication	Rheumatic Fever	PT	C3495832	Rheumatic disorder
DB01053	Benzylpenicillin	15232	CID100015232	C0035436	NLP_indication	Rheumatic Fever	PT	C0035436	Rheumatic Fever
DB01053	Benzylpenicillin	15232	CID100015232	C0035439	text_mention	Rheumatic Heart Disease	PT	C0035439	Rheumatic Heart Disease
DB01053	Benzylpenicillin	15232	CID100015232	C0038395	NLP_indication	Streptococcal Infections	PT	C0038395	Streptococcal Infections
DB01053	Benzylpenicillin	15232	CID100015232	C0039128	text_mention	Syphilis	PT	C0039128	Syphilis
DB01053	Benzylpenicillin	15232	CID100015232	C0042109	NLP_precondition	Urticaria	PT	C0042109	Urticaria
DB01053	Benzylpenicillin	15232	CID100015232	C0043388	text_mention	Yaws	PT	C0043388	Yaws
DB01053	Benzylpenicillin	15232	CID100015232	C0156221	text_mention	Glomerulonephritis acute	PT	C0156221	Glomerulonephritis acute
DB01053	Benzylpenicillin	2349	CID100002349	C0001261	text_mention	Actinomycosis	PT	C0001261	Actinomycosis
DB01053	Benzylpenicillin	2349	CID100002349	C0003175	text_mention	Anthrax disease	PT	C0003175	Anthrax disease
DB01053	Benzylpenicillin	2349	CID100002349	C0003864	text_mention	Arthritis	PT	C0003864	Arthritis
DB01053	Benzylpenicillin	2349	CID100002349	C0004096	NLP_precondition	Asthma	PT	C0004096	Asthma
DB01053	Benzylpenicillin	2349	CID100002349	C0004610	text_mention	Bacteremia	PT	C0004610	Bacteremia
DB01053	Benzylpenicillin	2349	CID100002349	C0006057	text_mention	Botulism	PT	C0006057	Botulism
DB01053	Benzylpenicillin	2349	CID100002349	C0008489	text_mention	Chorea	PT	C0008489	Chorea
DB01053	Benzylpenicillin	2349	CID100002349	C0009062	text_mention	Clostridium Infections	PT	C0009062	Clostridium Infections
DB01053	Benzylpenicillin	2349	CID100002349	C0009450	NLP_indication	Communicable Diseases	PT	C0009450	Communicable Diseases
DB01053	Benzylpenicillin	2349	CID100002349	C0012546	text_mention	Diphtheria	PT	C0010153	Corynebacterium Infections
DB01053	Benzylpenicillin	2349	CID100002349	C0012546	text_mention	Diphtheria	PT	C0012546	Diphtheria
